# == pyFAI calibration ==
# Distance Sample to Detector: 0.7940650855747703 m
# PONI: 2.315e+00, -4.375e-01 m
# Rotations: -0.203527 -0.493645 0.000022 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 920.724 mm
# Center: x=-1590.751, y=10923.912 pix
# Tilt: 30.409 deg  TiltPlanRot: -69.412 deg
# 
# Detector Pilatus 300kw	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 8.856e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> b_toney_lab6_th3_scan1_0048.xy
#       2th_deg             I 
  4.147075e+01    1.480562e+02
  4.147112e+01    1.466891e+02
  4.147149e+01    1.470484e+02
  4.147186e+01    1.443527e+02
  4.147223e+01    1.437578e+02
  4.147260e+01    1.424508e+02
  4.147297e+01    1.430913e+02
  4.147334e+01    1.424705e+02
  4.147371e+01    1.421315e+02
  4.147408e+01    1.429340e+02
  4.147445e+01    1.424015e+02
  4.147482e+01    1.417107e+02
  4.147519e+01    1.408409e+02
  4.147556e+01    1.409371e+02
  4.147593e+01    1.417830e+02
  4.147630e+01    1.430933e+02
  4.147667e+01    1.425905e+02
  4.147704e+01    1.421346e+02
  4.147741e+01    1.414422e+02
  4.147778e+01    1.390905e+02
  4.147815e+01    1.383151e+02
  4.147852e+01    1.365783e+02
  4.147889e+01    1.342979e+02
  4.147926e+01    1.358625e+02
  4.147963e+01    1.367371e+02
  4.148000e+01    1.404436e+02
  4.148037e+01    1.425435e+02
  4.148074e+01    1.415144e+02
  4.148111e+01    1.424890e+02
  4.148148e+01    1.409039e+02
  4.148185e+01    1.401389e+02
  4.148222e+01    1.414404e+02
  4.148259e+01    1.400792e+02
  4.148296e+01    1.427799e+02
  4.148333e+01    1.443507e+02
  4.148370e+01    1.438807e+02
  4.148407e+01    1.433463e+02
  4.148444e+01    1.407598e+02
  4.148481e+01    1.388775e+02
  4.148518e+01    1.376599e+02
  4.148555e+01    1.391454e+02
  4.148592e+01    1.414469e+02
  4.148629e+01    1.425040e+02
  4.148666e+01    1.446045e+02
  4.148703e+01    1.427646e+02
  4.148740e+01    1.404995e+02
  4.148777e+01    1.381406e+02
  4.148814e+01    1.382727e+02
  4.148851e+01    1.390624e+02
  4.148888e+01    1.393534e+02
  4.148925e+01    1.392247e+02
  4.148962e+01    1.390296e+02
  4.148999e+01    1.372470e+02
  4.149036e+01    1.365856e+02
  4.149073e+01    1.353667e+02
  4.149110e+01    1.345055e+02
  4.149147e+01    1.344120e+02
  4.149184e+01    1.337964e+02
  4.149221e+01    1.349813e+02
  4.149258e+01    1.368614e+02
  4.149295e+01    1.362350e+02
  4.149332e+01    1.350693e+02
  4.149369e+01    1.346230e+02
  4.149406e+01    1.334118e+02
  4.149443e+01    1.348961e+02
  4.149480e+01    1.356221e+02
  4.149517e+01    1.354179e+02
  4.149554e+01    1.347095e+02
  4.149591e+01    1.317079e+02
  4.149628e+01    1.303286e+02
  4.149665e+01    1.293819e+02
  4.149702e+01    1.312542e+02
  4.149739e+01    1.334153e+02
  4.149776e+01    1.341971e+02
  4.149813e+01    1.371902e+02
  4.149850e+01    1.365113e+02
  4.149887e+01    1.378987e+02
  4.149924e+01    1.393688e+02
  4.149961e+01    1.396700e+02
  4.149998e+01    1.366020e+02
  4.150035e+01    1.339191e+02
  4.150072e+01    1.325906e+02
  4.150109e+01    1.319490e+02
  4.150146e+01    1.314399e+02
  4.150183e+01    1.312929e+02
  4.150220e+01    1.301877e+02
  4.150257e+01    1.269379e+02
  4.150294e+01    1.284969e+02
  4.150331e+01    1.298836e+02
  4.150368e+01    1.293948e+02
  4.150405e+01    1.311532e+02
  4.150442e+01    1.303298e+02
  4.150479e+01    1.304640e+02
  4.150516e+01    1.333855e+02
  4.150553e+01    1.347983e+02
  4.150590e+01    1.357624e+02
  4.150627e+01    1.348502e+02
  4.150664e+01    1.316260e+02
  4.150701e+01    1.298422e+02
  4.150738e+01    1.293748e+02
  4.150775e+01    1.309441e+02
  4.150812e+01    1.294700e+02
  4.150849e+01    1.295216e+02
  4.150886e+01    1.295400e+02
  4.150923e+01    1.261165e+02
  4.150960e+01    1.265211e+02
  4.150997e+01    1.271195e+02
  4.151034e+01    1.306248e+02
  4.151071e+01    1.357517e+02
  4.151108e+01    1.409348e+02
  4.151145e+01    1.431149e+02
  4.151182e+01    1.419339e+02
  4.151219e+01    1.389924e+02
  4.151256e+01    1.350258e+02
  4.151293e+01    1.318190e+02
  4.151330e+01    1.299981e+02
  4.151367e+01    1.305946e+02
  4.151404e+01    1.336199e+02
  4.151441e+01    1.338428e+02
  4.151478e+01    1.353694e+02
  4.151515e+01    1.352080e+02
  4.151552e+01    1.321572e+02
  4.151589e+01    1.313198e+02
  4.151626e+01    1.319931e+02
  4.151663e+01    1.323353e+02
  4.151700e+01    1.324574e+02
  4.151737e+01    1.331187e+02
  4.151774e+01    1.319369e+02
  4.151811e+01    1.299341e+02
  4.151848e+01    1.285251e+02
  4.151885e+01    1.283067e+02
  4.151922e+01    1.283265e+02
  4.151959e+01    1.298658e+02
  4.151996e+01    1.295795e+02
  4.152033e+01    1.286063e+02
  4.152070e+01    1.289415e+02
  4.152107e+01    1.275138e+02
  4.152144e+01    1.279522e+02
  4.152181e+01    1.285344e+02
  4.152218e+01    1.290029e+02
  4.152255e+01    1.295207e+02
  4.152292e+01    1.302205e+02
  4.152329e+01    1.301627e+02
  4.152366e+01    1.307488e+02
  4.152403e+01    1.320987e+02
  4.152440e+01    1.320834e+02
  4.152477e+01    1.313504e+02
  4.152514e+01    1.303980e+02
  4.152551e+01    1.302610e+02
  4.152588e+01    1.308206e+02
  4.152625e+01    1.339677e+02
  4.152662e+01    1.352004e+02
  4.152699e+01    1.328212e+02
  4.152736e+01    1.316739e+02
  4.152773e+01    1.303319e+02
  4.152810e+01    1.300795e+02
  4.152847e+01    1.324415e+02
  4.152884e+01    1.346480e+02
  4.152921e+01    1.348536e+02
  4.152958e+01    1.335883e+02
  4.152995e+01    1.303014e+02
  4.153032e+01    1.245798e+02
  4.153069e+01    1.206468e+02
  4.153106e+01    1.179141e+02
  4.153143e+01    1.191101e+02
  4.153180e+01    1.242903e+02
  4.153217e+01    1.297227e+02
  4.153254e+01    1.349139e+02
  4.153291e+01    1.360287e+02
  4.153328e+01    1.353919e+02
  4.153365e+01    1.352868e+02
  4.153402e+01    1.329392e+02
  4.153439e+01    1.303875e+02
  4.153476e+01    1.325350e+02
  4.153513e+01    1.340466e+02
  4.153550e+01    1.308957e+02
  4.153587e+01    1.333512e+02
  4.153624e+01    1.325277e+02
  4.153661e+01    1.290392e+02
  4.153698e+01    1.318487e+02
  4.153735e+01    1.324871e+02
  4.153772e+01    1.335354e+02
  4.153809e+01    1.350702e+02
  4.153846e+01    1.339428e+02
  4.153883e+01    1.322546e+02
  4.153920e+01    1.301296e+02
  4.153957e+01    1.282760e+02
  4.153994e+01    1.290194e+02
  4.154031e+01    1.307399e+02
  4.154068e+01    1.306458e+02
  4.154105e+01    1.283365e+02
  4.154142e+01    1.305110e+02
  4.154179e+01    1.293745e+02
  4.154216e+01    1.298036e+02
  4.154253e+01    1.317987e+02
  4.154290e+01    1.299058e+02
  4.154327e+01    1.278862e+02
  4.154364e+01    1.272523e+02
  4.154401e+01    1.256987e+02
  4.154438e+01    1.256556e+02
  4.154475e+01    1.285359e+02
  4.154512e+01    1.263685e+02
  4.154549e+01    1.247565e+02
  4.154586e+01    1.245027e+02
  4.154623e+01    1.210219e+02
  4.154660e+01    1.240381e+02
  4.154697e+01    1.277378e+02
  4.154734e+01    1.315473e+02
  4.154771e+01    1.344868e+02
  4.154808e+01    1.363768e+02
  4.154844e+01    1.352283e+02
  4.154881e+01    1.367137e+02
  4.154918e+01    1.355018e+02
  4.154955e+01    1.313104e+02
  4.154992e+01    1.302203e+02
  4.155029e+01    1.262691e+02
  4.155066e+01    1.264570e+02
  4.155103e+01    1.284447e+02
  4.155140e+01    1.251105e+02
  4.155177e+01    1.279563e+02
  4.155214e+01    1.264167e+02
  4.155251e+01    1.259883e+02
  4.155288e+01    1.257964e+02
  4.155325e+01    1.305909e+02
  4.155362e+01    1.326370e+02
  4.155399e+01    1.338093e+02
  4.155436e+01    1.344100e+02
  4.155473e+01    1.334854e+02
  4.155510e+01    1.316257e+02
  4.155547e+01    1.273286e+02
  4.155584e+01    1.315050e+02
  4.155621e+01    1.325648e+02
  4.155658e+01    1.285051e+02
  4.155695e+01    1.285051e+02
  4.155732e+01    1.313329e+02
  4.155769e+01    1.319375e+02
  4.155806e+01    1.334433e+02
  4.155843e+01    1.373692e+02
  4.155880e+01    1.365245e+02
  4.155917e+01    1.301945e+02
  4.155954e+01    1.281970e+02
  4.155991e+01    1.280344e+02
  4.156028e+01    1.251112e+02
  4.156065e+01    1.241793e+02
  4.156102e+01    1.220650e+02
  4.156139e+01    1.226847e+02
  4.156176e+01    1.255275e+02
  4.156213e+01    1.305614e+02
  4.156250e+01    1.326975e+02
  4.156287e+01    1.346186e+02
  4.156324e+01    1.308865e+02
  4.156361e+01    1.294048e+02
  4.156398e+01    1.264597e+02
  4.156435e+01    1.260558e+02
  4.156472e+01    1.248210e+02
  4.156509e+01    1.279553e+02
  4.156546e+01    1.338077e+02
  4.156583e+01    1.353180e+02
  4.156620e+01    1.369893e+02
  4.156657e+01    1.349983e+02
  4.156694e+01    1.295633e+02
  4.156731e+01    1.251024e+02
  4.156768e+01    1.276898e+02
  4.156805e+01    1.329414e+02
  4.156842e+01    1.361371e+02
  4.156879e+01    1.371197e+02
  4.156916e+01    1.373676e+02
  4.156953e+01    1.257029e+02
  4.156990e+01    1.237778e+02
  4.157027e+01    1.282558e+02
  4.157064e+01    1.323689e+02
  4.157101e+01    1.349610e+02
  4.157138e+01    1.385544e+02
  4.157175e+01    1.405697e+02
  4.157212e+01    1.349684e+02
  4.157249e+01    1.291715e+02
  4.157286e+01    1.261734e+02
  4.157323e+01    1.159081e+02
  4.157360e+01    1.121278e+02
  4.157397e+01    1.219568e+02
  4.157434e+01    1.263417e+02
  4.157471e+01    1.336741e+02
  4.157508e+01    1.396897e+02
  4.157545e+01    1.354167e+02
  4.157582e+01    1.323983e+02
  4.157619e+01    1.283581e+02
  4.157656e+01    1.242029e+02
  4.157693e+01    1.236770e+02
  4.157730e+01    1.328981e+02
  4.157767e+01    1.387920e+02
  4.157804e+01    1.387363e+02
  4.157841e+01    1.446001e+02
  4.157878e+01    1.367511e+02
  4.157915e+01    1.318104e+02
  4.157952e+01    1.280811e+02
  4.157989e+01    1.299658e+02
  4.158026e+01    1.235711e+02
  4.158063e+01    1.216683e+02
  4.158100e+01    1.268397e+02
  4.158137e+01    1.301782e+02
  4.158174e+01    1.441455e+02
  4.158211e+01    1.585740e+02
  4.158248e+01    1.775464e+02
  4.158285e+01    1.709604e+02
  4.158322e+01    1.671298e+02
  4.158359e+01    1.635818e+02
  4.158396e+01    1.550331e+02
  4.158433e+01    1.616733e+02
  4.158470e+01    1.657910e+02
  4.158507e+01    1.409331e+02
