# == pyFAI calibration ==
# Distance Sample to Detector: 0.89794922811261 m
# PONI: -1.720e+00, 1.057e-01 m
# Rotations: -0.449497 1.514190 -0.000006 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17622.025 mm
# Center: x=3132.929, y=92289.532 pix
# Tilt: 87.079 deg  TiltPlanRot: 88.590 deg
# 
# Detector Pilatus 300kw	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 8.856e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> b_toney_lab6_th3_scan1_0025.xy
#       2th_deg             I 
  2.482517e+01    5.504556e+01
  2.482601e+01    5.538976e+01
  2.482685e+01    5.598097e+01
  2.482769e+01    5.555144e+01
  2.482853e+01    5.409252e+01
  2.482938e+01    5.309896e+01
  2.483022e+01    5.266376e+01
  2.483106e+01    5.464969e+01
  2.483190e+01    5.648489e+01
  2.483274e+01    5.710073e+01
  2.483359e+01    5.735449e+01
  2.483443e+01    5.620670e+01
  2.483527e+01    5.639287e+01
  2.483611e+01    5.639728e+01
  2.483695e+01    5.605934e+01
  2.483780e+01    5.487079e+01
  2.483864e+01    5.377102e+01
  2.483948e+01    5.318188e+01
  2.484032e+01    5.347069e+01
  2.484116e+01    5.499064e+01
  2.484201e+01    5.513838e+01
  2.484285e+01    5.504901e+01
  2.484369e+01    5.424943e+01
  2.484453e+01    5.467006e+01
  2.484537e+01    5.452342e+01
  2.484622e+01    5.410171e+01
  2.484706e+01    5.438825e+01
  2.484790e+01    5.416470e+01
  2.484874e+01    5.433243e+01
  2.484958e+01    5.499157e+01
  2.485043e+01    5.443121e+01
  2.485127e+01    5.485262e+01
  2.485211e+01    5.486245e+01
  2.485295e+01    5.346004e+01
  2.485379e+01    5.255890e+01
  2.485464e+01    5.297649e+01
  2.485548e+01    5.313670e+01
  2.485632e+01    5.550570e+01
  2.485716e+01    5.575000e+01
  2.485800e+01    5.553823e+01
  2.485885e+01    5.468787e+01
  2.485969e+01    5.302680e+01
  2.486053e+01    5.352592e+01
  2.486137e+01    5.289409e+01
  2.486221e+01    5.396738e+01
  2.486306e+01    5.463388e+01
  2.486390e+01    5.449614e+01
  2.486474e+01    5.457875e+01
  2.486558e+01    5.300379e+01
  2.486643e+01    5.215665e+01
  2.486727e+01    5.133424e+01
  2.486811e+01    5.143050e+01
  2.486895e+01    5.176441e+01
  2.486979e+01    5.187655e+01
  2.487064e+01    5.238195e+01
  2.487148e+01    5.324049e+01
  2.487232e+01    5.388964e+01
  2.487316e+01    5.390964e+01
  2.487400e+01    5.319914e+01
  2.487485e+01    5.242384e+01
  2.487569e+01    5.354217e+01
  2.487653e+01    5.468673e+01
  2.487737e+01    5.546704e+01
  2.487821e+01    5.797048e+01
  2.487906e+01    5.677999e+01
  2.487990e+01    5.639315e+01
  2.488074e+01    5.509890e+01
  2.488158e+01    5.431426e+01
  2.488242e+01    5.469072e+01
  2.488327e+01    5.341394e+01
  2.488411e+01    5.198791e+01
  2.488495e+01    5.075342e+01
  2.488579e+01    5.098054e+01
  2.488663e+01    5.249635e+01
  2.488748e+01    5.360798e+01
  2.488832e+01    5.469139e+01
  2.488916e+01    5.441217e+01
  2.489000e+01    5.331288e+01
  2.489084e+01    5.386725e+01
  2.489169e+01    5.405561e+01
  2.489253e+01    5.438558e+01
  2.489337e+01    5.426843e+01
  2.489421e+01    5.410725e+01
  2.489505e+01    5.300206e+01
  2.489590e+01    5.281026e+01
  2.489674e+01    5.267689e+01
  2.489758e+01    5.242969e+01
  2.489842e+01    5.216131e+01
  2.489926e+01    5.213735e+01
  2.490011e+01    5.290349e+01
  2.490095e+01    5.264017e+01
  2.490179e+01    5.262832e+01
  2.490263e+01    5.309221e+01
  2.490347e+01    5.309956e+01
  2.490432e+01    5.365339e+01
  2.490516e+01    5.560807e+01
  2.490600e+01    5.602394e+01
  2.490684e+01    5.670265e+01
  2.490768e+01    5.657253e+01
  2.490853e+01    5.527666e+01
  2.490937e+01    5.523069e+01
  2.491021e+01    5.422071e+01
  2.491105e+01    5.231390e+01
  2.491189e+01    5.096066e+01
  2.491274e+01    4.985512e+01
  2.491358e+01    4.868473e+01
  2.491442e+01    4.945094e+01
  2.491526e+01    5.038666e+01
  2.491610e+01    5.141320e+01
  2.491695e+01    5.284880e+01
  2.491779e+01    5.220388e+01
  2.491863e+01    5.068496e+01
  2.491947e+01    5.085378e+01
  2.492031e+01    5.128292e+01
  2.492116e+01    5.347786e+01
  2.492200e+01    5.440163e+01
  2.492284e+01    5.465117e+01
  2.492368e+01    5.491982e+01
  2.492452e+01    5.410775e+01
  2.492537e+01    5.323176e+01
  2.492621e+01    5.197050e+01
  2.492705e+01    5.127485e+01
  2.492789e+01    5.117754e+01
  2.492873e+01    5.179298e+01
  2.492958e+01    5.242757e+01
  2.493042e+01    5.261194e+01
  2.493126e+01    5.300097e+01
  2.493210e+01    5.240515e+01
  2.493294e+01    5.023559e+01
  2.493379e+01    4.916343e+01
  2.493463e+01    4.830988e+01
  2.493547e+01    4.825562e+01
  2.493631e+01    5.033939e+01
  2.493716e+01    5.140876e+01
  2.493800e+01    5.260956e+01
  2.493884e+01    5.399127e+01
  2.493968e+01    5.418444e+01
  2.494052e+01    5.388414e+01
  2.494137e+01    5.313599e+01
  2.494221e+01    5.103630e+01
  2.494305e+01    4.957211e+01
  2.494389e+01    4.950125e+01
  2.494473e+01    5.039633e+01
  2.494558e+01    5.174768e+01
  2.494642e+01    5.124809e+01
  2.494726e+01    5.295996e+01
  2.494810e+01    5.159425e+01
  2.494894e+01    5.129168e+01
  2.494979e+01    5.244105e+01
  2.495063e+01    5.085373e+01
  2.495147e+01    5.261566e+01
  2.495231e+01    5.369086e+01
  2.495315e+01    5.235049e+01
  2.495400e+01    5.376822e+01
  2.495484e+01    5.301758e+01
  2.495568e+01    5.272189e+01
  2.495652e+01    5.477769e+01
  2.495736e+01    5.440609e+01
  2.495821e+01    5.500129e+01
  2.495905e+01    5.449730e+01
  2.495989e+01    5.376200e+01
  2.496073e+01    5.371500e+01
  2.496157e+01    5.432970e+01
  2.496242e+01    5.547529e+01
  2.496326e+01    5.409836e+01
  2.496410e+01    5.391180e+01
  2.496494e+01    5.255105e+01
  2.496578e+01    5.304256e+01
  2.496663e+01    5.358581e+01
  2.496747e+01    5.314489e+01
  2.496831e+01    5.416088e+01
  2.496915e+01    5.265564e+01
  2.496999e+01    5.201044e+01
  2.497084e+01    5.230604e+01
  2.497168e+01    5.063986e+01
  2.497252e+01    5.295327e+01
  2.497336e+01    5.374428e+01
  2.497420e+01    5.382600e+01
  2.497505e+01    5.442634e+01
  2.497589e+01    5.406511e+01
  2.497673e+01    5.537586e+01
  2.497757e+01    5.491471e+01
  2.497841e+01    5.452970e+01
  2.497926e+01    5.266063e+01
  2.498010e+01    5.153772e+01
  2.498094e+01    5.185268e+01
  2.498178e+01    5.404558e+01
  2.498262e+01    5.574109e+01
  2.498347e+01    5.727472e+01
  2.498431e+01    5.872672e+01
  2.498515e+01    5.865042e+01
  2.498599e+01    5.866597e+01
  2.498683e+01    5.769586e+01
  2.498768e+01    5.604739e+01
  2.498852e+01    5.553228e+01
  2.498936e+01    5.800990e+01
  2.499020e+01    6.110281e+01
  2.499104e+01    6.219545e+01
  2.499189e+01    6.118538e+01
  2.499273e+01    6.076890e+01
  2.499357e+01    5.977501e+01
  2.499441e+01    6.330982e+01
  2.499525e+01    6.613420e+01
  2.499610e+01    6.576197e+01
  2.499694e+01    6.401392e+01
  2.499778e+01    6.297796e+01
  2.499862e+01    6.181775e+01
  2.499946e+01    6.436253e+01
  2.500031e+01    6.634913e+01
  2.500115e+01    6.526035e+01
  2.500199e+01    6.538789e+01
  2.500283e+01    6.446103e+01
  2.500367e+01    6.677888e+01
  2.500452e+01    6.503390e+01
  2.500536e+01    6.475675e+01
  2.500620e+01    6.185555e+01
  2.500704e+01    5.905353e+01
  2.500789e+01    6.092179e+01
  2.500873e+01    6.001649e+01
  2.500957e+01    6.029732e+01
  2.501041e+01    6.093129e+01
  2.501125e+01    6.156900e+01
  2.501210e+01    6.210454e+01
  2.501294e+01    6.045079e+01
  2.501378e+01    6.129170e+01
  2.501462e+01    6.014585e+01
  2.501546e+01    6.150737e+01
  2.501631e+01    6.390706e+01
  2.501715e+01    6.525714e+01
  2.501799e+01    6.806995e+01
  2.501883e+01    6.474104e+01
  2.501967e+01    6.032735e+01
  2.502052e+01    5.515170e+01
  2.502136e+01    5.028406e+01
  2.502220e+01    5.183155e+01
  2.502304e+01    4.893018e+01
  2.502388e+01    4.763772e+01
  2.502473e+01    4.873968e+01
  2.502557e+01    4.791909e+01
  2.502641e+01    5.117059e+01
  2.502725e+01    5.569623e+01
  2.502809e+01    5.658964e+01
  2.502894e+01    5.758536e+01
  2.502978e+01    5.735379e+01
  2.503062e+01    5.441650e+01
  2.503146e+01    5.443176e+01
  2.503230e+01    5.279357e+01
  2.503315e+01    5.034823e+01
  2.503399e+01    4.852645e+01
  2.503483e+01    4.771689e+01
  2.503567e+01    4.762776e+01
  2.503651e+01    5.526772e+01
  2.503736e+01    6.167019e+01
  2.503820e+01    6.744579e+01
  2.503904e+01    6.901488e+01
  2.503988e+01    6.926358e+01
  2.504072e+01    6.522911e+01
  2.504157e+01    6.056860e+01
  2.504241e+01    6.157225e+01
  2.504325e+01    5.352581e+01
  2.504409e+01    5.091784e+01
  2.504493e+01    5.172292e+01
  2.504578e+01    5.421495e+01
  2.504662e+01    6.438207e+01
  2.504746e+01    6.573975e+01
  2.504830e+01    6.080938e+01
